pl_hostname,pl_letter,pl_discmethod,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmassj,st_dist,st_mass,rowupdate,st_plx
Kepler-184,b,Transit,10.68757600,0.092000,,,,,2014-05-14,
Kepler-184,c,Transit,20.30300500,0.141000,,,,,2014-05-14,
Kepler-210,c,Transit,7.97251300,0.070000,,,,,2014-05-14,
Kepler-210,b,Transit,2.45323400,0.032000,,,,,2014-05-14,
Kepler-161,b,Transit,4.92135500,0.054000,,,,0.77,2014-05-14,
Kepler-161,c,Transit,7.06424000,0.068000,,,,0.77,2014-05-14,
Kepler-866,b,Transit,2.61703254,,,,690.00,0.75,2016-05-10,
Kepler-1441,b,Transit,39.44198390,,,,751.00,1.00,2016-05-10,
Kepler-854,b,Transit,2.14463285,,,,741.00,1.17,2016-05-10,
Kepler-212,c,Transit,31.80517400,0.207000,,,,1.16,2014-05-14,
Kepler-212,b,Transit,16.25758200,0.133000,,,,1.16,2014-05-14,
Kepler-875,b,Transit,27.50737990,,,,1244.00,1.06,2016-05-10,
Kepler-1188,b,Transit,17.13695430,,,,1202.00,1.04,2016-05-10,
Kepler-1268,b,Transit,40.99039860,,,,1406.00,1.06,2016-05-10,
Kepler-1180,b,Transit,16.86012860,,,,1284.00,1.09,2016-05-10,
Kepler-1494,b,Transit,91.08048200,,,,1059.00,0.96,2016-05-10,
Kepler-211,c,Transit,6.04045000,0.062000,,,,0.97,2014-05-14,
Kepler-211,b,Transit,4.13857500,0.048000,,,,0.97,2014-05-14,
Kepler-1511,b,Transit,23.23827920,,,,897.00,1.17,2016-05-10,
Kepler-1517,b,Transit,5.54608367,,,,869.00,1.58,2016-05-10,
Kepler-859,b,Transit,20.38177573,,,,915.00,0.81,2016-05-10,
Kepler-435,b,Transit,8.60015360,0.094800,0.114000,0.84000,2070.00,1.54,2015-01-14,
Kepler-1461,b,Transit,29.34947750,,,,752.00,0.79,2016-05-10,
Kepler-1387,b,Transit,2.27952666,,,,491.00,0.82,2016-05-10,
Kepler-112,b,Transit,8.40887800,0.076000,,,,,2014-05-14,
Kepler-112,c,Transit,28.57426300,0.172000,,,,,2014-05-14,
Kepler-1560,b,Transit,3.03195744,,,,529.00,1.02,2016-05-10,
Kepler-431,c,Transit,8.70300000,0.084700,,,,1.07,2014-11-19,
Kepler-431,d,Transit,11.92200000,0.104500,,,,1.07,2014-11-19,
Kepler-431,b,Transit,6.80300000,0.071900,,,,1.07,2014-11-19,
Kepler-1098,b,Transit,2.54307286,,,,876.00,0.99,2016-05-10,
Kepler-1356,b,Transit,0.63400294,,,,881.00,0.82,2016-05-10,
Kepler-863,b,Transit,15.59461874,,,,1145.00,0.96,2016-05-10,
Kepler-1245,c,Transit,2.93658468,,,,861.00,0.86,2016-05-10,
Kepler-1245,b,Transit,4.35409304,,,,861.00,0.86,2016-05-10,
Kepler-932,b,Transit,1.92143740,,,,478.00,0.87,2016-05-10,
Kepler-714,b,Transit,8.09888799,,,,1460.00,1.09,2016-05-10,
Kepler-1584,b,Transit,13.39970990,,,,1325.00,1.10,2016-05-10,
Kepler-605,b,Transit,3.38353807,,,,570.00,0.91,2016-05-10,
Kepler-605,c,Transit,2.35895152,,,,570.00,0.91,2016-05-10,
Kepler-138,b,Transit,10.31260000,,,0.00021,,0.52,2015-06-17,
Kepler-138,d,Transit,23.08810000,,,0.00201,,0.52,2015-06-17,
Kepler-138,c,Transit,13.78130000,,,0.00620,,0.52,2015-06-17,
Kepler-1005,b,Transit,6.49801525,,,,515.00,1.00,2016-05-10,
Kepler-882,b,Transit,3.98953967,,,,525.00,0.90,2016-05-10,
Kepler-717,b,Transit,4.40840023,,,,1126.00,0.88,2016-05-10,
Kepler-402,d,Transit,8.92109900,0.087000,,,,,2014-05-14,
Kepler-402,b,Transit,4.02875100,0.051000,,,,,2014-05-14,
Kepler-402,c,Transit,6.12482100,0.068000,,,,,2014-05-14,
Kepler-402,e,Transit,11.24286100,0.102000,,,,,2014-05-14,
Kepler-315,b,Transit,96.10114100,0.402000,,,,0.78,2014-05-14,
Kepler-315,c,Transit,265.46933500,0.791000,,,,0.78,2014-05-14,
Kepler-716,b,Transit,10.37168453,,,,675.00,0.83,2016-05-10,
Kepler-1160,b,Transit,7.97034958,,,,1293.00,0.92,2016-05-10,
Kepler-392,c,Transit,10.42311800,0.093000,,,,1.13,2014-05-14,
Kepler-392,b,Transit,5.34185300,0.059000,,,,1.13,2014-05-14,
Kepler-871,b,Transit,22.04590180,,,,1695.00,1.11,2016-05-10,
Kepler-1430,b,Transit,2.46050993,,,,541.00,0.77,2016-05-10,
Kepler-715,b,Transit,10.00652995,,,,1214.00,1.04,2016-05-10,
Kepler-876,b,Transit,5.14438011,,,,735.00,0.81,2016-05-10,
Kepler-857,b,Transit,85.35129427,,,,1039.00,0.99,2016-05-10,
Kepler-1375,b,Transit,3.30041920,,,,1238.00,1.47,2016-05-10,
Kepler-1628,b,Transit,76.37803300,,,,352.00,0.55,2016-05-10,
Kepler-1613,b,Transit,1.51842990,,,,855.00,1.08,2016-05-10,
Kepler-972,b,Transit,7.03932553,,,,1304.00,1.15,2016-05-10,
Kepler-1015,b,Transit,16.00494214,,,,932.00,1.49,2016-05-10,
Kepler-1342,b,Transit,2.21571036,,,,941.00,0.93,2016-05-10,
Kepler-1267,b,Transit,13.03139450,,,,1628.00,1.15,2016-05-10,
Kepler-341,b,Transit,5.19552800,0.060000,,,,0.94,2014-05-14,
Kepler-341,e,Transit,42.47326900,0.242000,,,,0.94,2014-05-14,
Kepler-341,d,Transit,27.66631300,0.182000,,,,0.94,2014-05-14,
Kepler-341,c,Transit,8.01041000,0.080000,,,,0.94,2014-05-14,
Kepler-644,b,Transit,3.17391710,,,,1413.00,1.49,2016-05-10,
HAT-P-12,b,Transit,3.21305980,0.038400,0.000000,0.21100,142.50,0.73,2014-05-14,
Kepler-471,b,Transit,5.01423457,,,,1373.00,1.49,2016-05-10,
Kepler-718,b,Transit,2.05234990,,,,1520.00,1.18,2016-05-10,
Kepler-1579,b,Transit,0.84990789,,,,466.00,0.75,2016-05-10,
Kepler-1157,b,Transit,4.45743164,,,,346.00,0.76,2016-05-10,
Kepler-865,b,Transit,14.16399294,,,,664.00,0.93,2016-05-10,
Kepler-116,c,Transit,13.07163000,0.116000,,,,1.16,2014-05-14,
Kepler-116,b,Transit,5.96873400,0.069000,,,,1.16,2014-05-14,
Kepler-855,b,Transit,7.88663110,,,,1043.00,1.03,2016-05-10,
Kepler-933,b,Transit,14.20443009,,,,922.00,0.87,2016-05-10,
Kepler-1561,b,Transit,1.00520701,,,,993.00,1.07,2016-05-10,
Kepler-248,c,Transit,16.23949400,0.123000,,,,,2014-05-14,
Kepler-248,b,Transit,6.30820500,0.066000,,,,,2014-05-14,
Kepler-886,b,Transit,6.24146367,,,,857.00,1.10,2016-05-10,
Kepler-872,b,Transit,2.57885507,,,,1114.00,1.05,2016-05-10,
Kepler-302,c,Transit,127.28218400,0.503000,,,,,2014-05-14,
Kepler-302,b,Transit,30.18410400,0.193000,,,,,2014-05-14,
Kepler-961,b,Transit,16.87727414,,,,607.00,0.96,2016-05-10,
KIC 7917485,b,Pulsation Timing Variations,840.00000000,,0.150000,11.80000,,1.63,2016-08-18,
Kepler-1642,b,Transit,12.20575130,,,,447.00,0.88,2016-05-10,
Kepler-1642,c,Transit,6.65138020,,,,447.00,0.88,2016-05-10,
Kepler-303,c,Transit,7.06114900,0.057000,,,,0.59,2014-05-14,
Kepler-303,b,Transit,1.93705500,0.024000,,,,0.59,2014-05-14,
Kepler-249,d,Transit,15.36845900,0.097000,,,,,2014-05-14,
Kepler-249,c,Transit,7.11370200,0.058000,,,,,2014-05-14,
Kepler-249,b,Transit,3.30653900,0.035000,,,,,2014-05-14,
Kepler-83,b,Transit,9.77000000,,,,,0.66,2014-05-14,
Kepler-83,d,Transit,5.16979600,0.051000,,,,0.66,2014-05-14,
Kepler-83,c,Transit,20.09000000,,,,,0.66,2014-05-14,
Kepler-1091,b,Transit,1.43474156,,,,915.00,1.01,2016-05-10,
Kepler-880,b,Transit,7.71468975,,,,673.00,1.46,2016-05-10,
Kepler-412,b,Transit,1.72086040,0.028970,,0.94100,1056.00,1.17,2015-10-15,
Kepler-427,b,Transit,10.29099400,0.091000,0.570000,0.29000,1100.00,0.96,2014-10-03,
Kepler-1630,b,Transit,509.99740200,,,,278.00,0.66,2016-05-10,
Kepler-162,b,Transit,6.91979800,0.069000,,,,,2014-05-14,
Kepler-162,c,Transit,19.44635500,0.137000,,,,,2014-05-14,
Kepler-896,b,Transit,144.54739600,,,,896.00,0.84,2016-05-10,
Kepler-934,b,Transit,55.67383090,,,,603.00,0.81,2016-05-10,
Kepler-890,b,Transit,52.75875577,,,,1387.00,1.09,2016-05-10,
HD 13931,b,Radial Velocity,4218.00000000,5.150000,0.020000,1.88000,45.52,1.02,2014-05-14,21.97
Kepler-1629,b,Transit,3.87595807,,,,390.00,1.01,2016-05-10,
Kepler-1170,b,Transit,9.98969327,,,,911.00,0.80,2016-05-10,
Kepler-559,b,Transit,17.58752333,,,,793.00,0.96,2016-05-10,
Kepler-1631,b,Transit,4.09513932,,,,1190.00,0.97,2016-05-10,
Kepler-462,b,Transit,84.68798080,,,,733.00,1.59,2016-05-10,
HD 95127,b,Radial Velocity,482.00000000,1.280000,0.110000,5.01000,332.00,1.20,2015-02-05,3.06
14 Her,b,Radial Velocity,1773.40000000,2.770000,0.369000,4.64000,18.15,0.90,2014-05-14,55.11
Kepler-1182,b,Transit,11.17394617,,,,1258.00,1.04,2016-05-10,
Kepler-1456,b,Transit,18.13738290,,,,379.00,0.64,2016-05-10,
Kepler-1311,b,Transit,11.17269940,,,,705.00,1.05,2016-05-10,
Kepler-1311,c,Transit,2.53573424,,,,705.00,1.05,2016-05-10,
Kepler-1537,b,Transit,1.44445380,,,,503.00,0.81,2016-05-10,
Kepler-381,c,Transit,13.39163500,0.117000,,,,1.34,2014-05-14,
Kepler-381,b,Transit,5.62902100,0.066000,,,,1.34,2014-05-14,
Kepler-174,c,Transit,44.00052900,0.214000,,,,,2014-05-14,
Kepler-174,d,Transit,247.35373000,0.677000,,,,,2014-05-14,
Kepler-174,b,Transit,13.98179000,0.100000,,,,,2014-05-14,
Kepler-1286,b,Transit,11.25402929,,,,1150.00,1.00,2016-05-10,
Kepler-1621,b,Transit,92.26371400,,,,1461.00,1.15,2016-05-10,
Kepler-500,b,Transit,8.50832440,,,,747.00,1.02,2016-05-10,
Kepler-176,e,Transit,51.16579000,,,,,,2016-05-10,
Kepler-176,b,Transit,5.43307400,0.058000,,,,,2014-05-14,
Kepler-176,c,Transit,12.75971200,0.102000,,,,,2014-05-14,
Kepler-176,d,Transit,25.75197400,0.163000,,,,,2014-05-14,
Kepler-1290,b,Transit,4.69500134,,,,1321.00,0.95,2016-05-10,
Kepler-502,b,Transit,4.28686431,,,,1433.00,1.15,2016-05-10,
Kepler-1534,b,Transit,5.71668872,,,,1107.00,0.90,2016-05-10,
Kepler-585,b,Transit,2.75235975,,,,604.00,0.96,2016-05-10,
Kepler-175,b,Transit,11.90351500,0.105000,,,,1.04,2014-05-14,
Kepler-175,c,Transit,34.03525700,0.213000,,,,1.04,2014-05-14,
Kepler-474,b,Transit,5.66067294,,,,568.00,0.99,2016-05-10,
Kepler-719,b,Transit,5.00731778,,,,1427.00,0.99,2016-05-10,
Kepler-892,b,Transit,13.75210720,,,,640.00,0.75,2016-05-10,
Kepler-139,b,Transit,15.77104400,0.127000,,,,1.08,2014-05-14,
Kepler-139,c,Transit,157.07287800,0.586000,,,,1.08,2014-05-14,
Kepler-185,b,Transit,1.63290000,0.026000,,,,0.79,2014-05-14,
Kepler-185,c,Transit,20.72904200,0.139000,,,,0.79,2014-05-14,
Kepler-1416,b,Transit,1.49514952,,,,807.00,1.09,2016-05-10,
Kepler-1192,b,Transit,25.20347870,,,,1108.00,0.86,2016-05-10,
Kepler-749,b,Transit,17.31716585,,,,753.00,0.79,2016-05-10,
Kepler-1196,b,Transit,66.18490310,,,,946.00,0.98,2016-05-10,
Kepler-893,b,Transit,6.33855761,,,,1216.00,1.00,2016-05-10,
Kepler-1632,b,Transit,448.30355800,,,,584.00,1.12,2016-05-10,
Kepler-1332,b,Transit,11.87456832,,,,515.00,0.95,2016-05-10,
Kepler-1445,b,Transit,10.60052251,,,,482.00,1.13,2016-05-10,
Kepler-499,b,Transit,5.63252845,,,,523.00,0.87,2016-05-10,
Kepler-1292,b,Transit,3.27646405,,,,1406.00,0.95,2016-05-10,
Kepler-1235,b,Transit,4.16055856,,,,533.00,0.93,2016-05-10,
Kepler-186,f,Transit,129.94410000,0.432000,0.040000,,172.00,0.54,2015-01-14,
Kepler-186,d,Transit,13.34299600,0.078100,,,172.00,0.54,2014-05-14,
Kepler-186,e,Transit,22.40770400,0.110000,,,172.00,0.54,2014-05-14,
Kepler-186,b,Transit,3.88679070,0.034300,,,172.00,0.54,2014-05-14,
Kepler-186,c,Transit,7.26730200,0.045100,,,172.00,0.54,2014-05-14,
Kepler-1025,b,Transit,37.32294930,,,,716.00,1.09,2016-05-10,
Kepler-476,b,Transit,14.00640607,,,,687.00,1.03,2016-05-10,
HD 99706,b,Radial Velocity,868.00000000,2.140000,0.365000,1.40000,130.89,1.72,2014-05-14,7.64
Kepler-128,c,Transit,22.80400000,,,0.10500,,1.18,2014-05-14,
Kepler-128,b,Transit,15.09000000,,,0.09700,,1.18,2014-05-14,
Kepler-1476,b,Transit,10.35863224,,,,1218.00,0.98,2016-05-10,
Kepler-521,b,Transit,22.20813214,,,,737.00,1.34,2016-05-10,
Kepler-750,b,Transit,9.42887179,,,,1181.00,1.15,2016-05-10,
Kepler-750,c,Transit,4.08899022,,,,1181.00,1.15,2016-05-10,
Kepler-357,b,Transit,6.47543400,0.063000,,,,0.78,2014-05-14,
Kepler-357,c,Transit,16.85837000,0.120000,,,,0.78,2014-05-14,
Kepler-357,d,Transit,49.49987500,0.246000,,,,0.78,2014-05-14,
Kepler-1460,b,Transit,29.96332470,,,,574.00,0.70,2016-05-10,
Kepler-55,d,Transit,2.21109900,0.029000,,,,0.62,2014-05-14,
Kepler-55,f,Transit,10.19854500,0.081000,,,,0.62,2014-05-14,
Kepler-55,b,Transit,27.94814490,,,1.49000,,0.62,2014-05-14,
Kepler-55,e,Transit,4.61753400,0.048000,,,,0.62,2014-05-14,
Kepler-55,c,Transit,42.15164180,,,1.11000,,0.62,2014-05-14,
Kepler-437,b,Transit,66.65062000,0.288000,0.020000,,417.00,0.71,2015-01-06,
Qatar-4,b,Transit,1.80535640,0.028030,0.000000,6.10000,,0.90,2017-04-27,
Kepler-946,b,Transit,11.79162572,,,,918.00,0.94,2016-05-10,
Kepler-439,b,Transit,178.13960000,0.563000,0.030000,,693.00,0.88,2015-01-06,
Kepler-5,b,Transit,3.54846570,0.053800,,2.11100,,1.37,2015-10-15,
Kepler-645,b,Transit,3.27582262,,,,901.00,1.13,2016-05-10,
HD 132563,b,Radial Velocity,1544.00000000,2.620000,0.220000,1.49000,98.52,,2014-05-14,10.15
Kepler-985,b,Transit,116.33190100,,,,741.00,0.91,2016-05-10,
Kepler-1106,b,Transit,1.25275217,,,,1168.00,1.11,2016-05-10,
Kepler-522,b,Transit,38.58422849,,,,749.00,1.54,2016-05-10,
Kepler-751,b,Transit,17.44490636,,,,748.00,0.87,2016-05-10,
Kepler-1142,b,Transit,18.30272480,,,,697.00,0.97,2016-05-10,
Kepler-1100,b,Transit,6.42200058,,,,940.00,1.21,2016-05-10,
Kepler-327,d,Transit,13.96945700,0.090000,,,,0.55,2014-05-14,
Kepler-327,c,Transit,5.21233300,0.047000,,,,0.55,2014-05-14,
Kepler-327,b,Transit,2.54957500,0.029000,,,,0.55,2014-05-14,
Kepler-187,c,Transit,10.64026300,0.099000,,,,0.85,2014-05-14,
Kepler-187,b,Transit,4.93886400,0.059000,,,,0.85,2014-05-14,
Kepler-251,b,Transit,4.79093600,0.053000,,,,0.91,2014-05-14,
Kepler-251,c,Transit,16.51404300,0.122000,,,,0.91,2014-05-14,
Kepler-251,d,Transit,30.13300100,0.182000,,,,0.91,2014-05-14,
Kepler-251,e,Transit,99.64016100,0.404000,,,,0.91,2014-05-14,
Kepler-1152,b,Transit,1.64680191,,,,184.00,0.55,2016-05-10,
Kepler-1014,b,Transit,16.57110363,,,,672.00,0.88,2016-05-10,
Kepler-1116,b,Transit,41.69778270,,,,1017.00,0.95,2016-05-10,
Kepler-91,b,Transit,6.24658000,0.073100,,0.81000,1030.00,1.31,2015-10-15,
Kepler-1200,b,Transit,1.11854972,,,,579.00,0.74,2016-05-10,
Kepler-1038,b,Transit,148.46033820,,,,622.00,0.87,2016-05-10,
Kepler-250,b,Transit,4.14814100,0.048000,,,,0.80,2014-05-14,
Kepler-250,c,Transit,7.15680400,0.069000,,,,0.80,2014-05-14,
Kepler-250,d,Transit,17.64831200,0.127000,,,,0.80,2014-05-14,
Kepler-761,b,Transit,10.12804789,,,,867.00,0.95,2016-05-10,
Kepler-321,c,Transit,13.09392100,0.110000,,,,1.01,2014-05-14,
Kepler-321,b,Transit,4.91537900,0.057000,,,,1.01,2014-05-14,
Kepler-1010,b,Transit,34.26857050,,,,610.00,0.86,2016-05-10,
Kepler-942,b,Transit,44.96417488,,,,218.00,0.81,2016-05-10,
Kepler-1285,b,Transit,14.79674580,,,,364.00,1.20,2016-05-10,
Kepler-1341,b,Transit,132.99683220,,,,466.00,0.79,2016-05-10,
Kepler-1118,b,Transit,38.67150750,,,,818.00,0.96,2016-05-10,
Kepler-266,c,Transit,107.72360100,0.457000,,,,0.99,2014-05-14,
Kepler-266,b,Transit,6.61833000,0.071000,,,,0.99,2014-05-14,
Kepler-720,b,Transit,4.70832654,,,,880.00,0.95,2016-05-10,
Kepler-1203,b,Transit,0.58800076,,,,269.00,0.64,2016-05-10,
Kepler-760,b,Transit,8.70419416,,,,782.00,0.89,2016-05-10,
Kepler-760,c,Transit,2.46697439,,,,782.00,0.89,2016-05-10,
Kepler-316,b,Transit,2.24050800,0.027000,,,,0.53,2014-05-14,
Kepler-316,c,Transit,6.82776600,0.058000,,,,0.53,2014-05-14,
Kepler-126,b,Transit,10.49571100,0.099000,,,,,2014-05-14,
Kepler-126,d,Transit,100.28313400,0.448000,,,,,2014-05-14,
Kepler-126,c,Transit,21.86974100,0.162000,,,,,2014-05-14,
Kepler-778,b,Transit,3.75574426,,,,899.00,0.81,2016-05-10,
Kepler-1136,b,Transit,2.36172433,,,,545.00,0.72,2016-05-10,
HD 40979,b,Radial Velocity,264.15000000,0.846000,0.252000,4.01000,33.30,1.15,2014-05-14,
Kepler-1539,b,Transit,133.30367410,,,,788.00,0.84,2016-05-10,
Kepler-452,b,Transit,384.84300000,1.046000,,,,1.04,2015-07-23,
Kepler-271,d,Transit,5.24972541,,,,,,2016-05-10,
Kepler-271,c,Transit,7.41093500,0.071000,,,,,2014-05-14,
Kepler-271,b,Transit,5.21773800,0.056000,,,,,2014-05-14,
Kepler-780,b,Transit,0.67737516,,,,520.00,1.01,2016-05-10,
Kepler-322,c,Transit,4.33723400,0.051000,,,,0.91,2014-05-14,
Kepler-322,b,Transit,1.65388800,0.027000,,,,0.91,2014-05-14,
HD 96127,b,Radial Velocity,647.30000000,1.400000,0.300000,4.00000,221.24,0.91,2015-05-14,1.85
Kepler-189,c,Transit,20.13486600,0.137000,,,,0.79,2014-05-14,
Kepler-189,b,Transit,10.39993100,0.088000,,,,0.79,2014-05-14,
Kepler-779,b,Transit,7.09714223,,,,224.00,0.46,2016-05-10,
Kepler-188,b,Transit,2.06189700,0.032000,,,,,2014-05-14,
Kepler-188,c,Transit,5.99655300,0.066000,,,,,2014-05-14,
Kepler-1119,b,Transit,8.32651530,,,,1288.00,1.11,2016-05-10,
kap And,b,Imaging,,55.000000,,13.61600,52.03,2.60,2014-05-14,19.22
Kepler-106,e,Transit,43.84450000,,,0.03500,,1.00,2014-05-14,
Kepler-106,d,Transit,23.98020000,,,,,1.00,2016-10-13,
Kepler-106,c,Transit,13.57080000,,,0.03300,,1.00,2014-05-14,
Kepler-106,b,Transit,6.16486000,,,,,1.00,2016-10-13,
Kepler-547,b,Transit,6.01038429,,,,361.00,0.78,2016-05-10,
Kepler-77,b,Transit,3.57878087,0.045010,0.000000,0.43000,570.00,0.95,2014-05-14,
Kepler-777,b,Transit,5.72812599,,,,383.00,0.58,2016-05-10,
Kepler-1249,b,Transit,24.33471270,,,,1674.00,1.19,2016-05-10,
Kepler-606,b,Transit,24.31575992,,,,1208.00,1.13,2016-05-10,
Kepler-79,c,Transit,27.40290000,0.187000,0.030000,0.01900,,1.17,2016-03-10,
Kepler-79,b,Transit,13.48450000,0.117000,0.015000,0.03430,,1.17,2016-03-10,
Kepler-79,e,Transit,81.06590000,0.386000,0.012000,0.01300,,1.17,2016-03-10,
Kepler-79,d,Transit,52.09020000,0.287000,0.025000,0.01900,,1.17,2016-03-10,
Kepler-646,b,Transit,15.87364565,,,,513.00,0.93,2016-05-10,
Kepler-993,b,Transit,22.08557563,,,,298.00,0.57,2016-05-10,
Kepler-95,b,Transit,11.52310000,,,0.04100,,1.08,2014-05-14,
Kepler-436,b,Transit,64.00205000,0.339000,0.190000,,618.00,0.73,2015-01-06,
Kepler-436,c,Transit,16.79713874,,,,618.00,0.73,2016-05-10,
Kepler-1604,b,Transit,0.68368426,,,,562.00,0.81,2016-05-10,
Kepler-1328,b,Transit,4.52158888,,,,630.00,1.00,2016-05-10,
Kepler-1619,b,Transit,23.62259130,,,,520.00,1.00,2016-05-10,
Kepler-270,b,Transit,11.47609400,0.107000,,,,,2014-05-14,
Kepler-270,c,Transit,25.26288700,0.180000,,,,,2014-05-14,
Kepler-1654,b,Transit,1047.83560000,2.026000,0.260000,0.50000,,1.01,2018-03-08,
Kepler-1013,b,Transit,18.93054959,,,,433.00,0.81,2016-05-10,
Kepler-78,b,Transit,0.35500000,,0.000000,0.00600,,0.76,2014-05-14,
Kepler-1593,b,Transit,174.50983500,,,,755.00,0.81,2016-05-10,
Kepler-1489,b,Transit,82.29475100,,,,870.00,0.93,2016-05-10,
Kepler-1512,b,Transit,20.35972599,,,,162.00,0.73,2016-05-10,
HD 216536,b,Radial Velocity,148.60000000,0.609000,0.380000,1.47000,,1.36,2015-02-05,
Kepler-721,b,Transit,5.39202539,,,,848.00,0.82,2016-05-10,
Kepler-1294,b,Transit,115.68622580,,,,1120.00,0.99,2016-05-10,
Kepler-37,e,Transit Timing Variations,51.19600000,,,,66.00,0.80,2014-05-28,
Kepler-37,b,Transit,13.36750000,,,0.03146,66.00,0.80,2016-10-27,
Kepler-37,c,Transit,21.30200000,,,0.03776,66.00,0.80,2016-10-27,
Kepler-37,d,Transit,39.79220000,,,0.03839,66.00,0.80,2016-10-27,
Kepler-498,b,Transit,9.61375356,,,,746.00,0.98,2016-05-10,
Kepler-1516,b,Transit,7.25931979,,,,872.00,1.04,2016-05-10,
Kepler-1090,b,Transit,198.68017900,,,,702.00,0.86,2016-05-10,
Kepler-145,b,Transit,22.95100000,,,0.11700,,1.32,2014-05-14,
Kepler-145,c,Transit,42.88200000,,,0.25000,,1.32,2014-05-14,
Kepler-1218,b,Transit,22.92212660,,,,667.00,1.06,2016-05-10,
Kepler-252,b,Transit,6.66839100,0.058000,,,,0.52,2014-05-14,
Kepler-252,c,Transit,10.84846300,0.080000,,,,0.52,2014-05-14,
Kepler-1223,b,Transit,16.30125900,,,,455.00,0.80,2016-05-10,
Kepler-1208,b,Transit,11.08507637,,,,877.00,0.80,2016-05-10,
Kepler-1054,b,Transit,4.30655689,,,,1050.00,1.22,2016-05-10,
Kepler-722,c,Transit,105.14474900,,,,1375.00,1.03,2016-05-10,
Kepler-722,b,Transit,4.09357325,,,,1375.00,1.03,2016-05-10,
Kepler-1585,b,Transit,3.58274630,,,,1269.00,0.94,2016-05-10,
Kepler-647,b,Transit,16.22546490,,,,789.00,1.03,2016-05-10,
Kepler-1591,b,Transit,8.18504949,,,,1090.00,1.10,2016-05-10,
Kepler-388,c,Transit,13.29700400,0.093000,,,,0.59,2014-05-14,
Kepler-388,b,Transit,3.17331500,0.036000,,,,0.59,2014-05-14,
Kepler-1033,b,Transit,7.56052806,,,,1425.00,0.94,2016-05-10,
Kepler-1466,b,Transit,31.17504480,,,,686.00,1.01,2016-05-10,
Kepler-349,b,Transit,5.92977800,0.065000,,,,0.97,2014-05-14,
Kepler-349,c,Transit,12.24762900,0.105000,,,,0.97,2014-05-14,
Kepler-42,c,Transit,0.45328509,0.006000,,,38.70,0.13,2014-05-14,
Kepler-42,d,Transit,1.86516900,0.015400,,,38.70,0.13,2014-05-14,
Kepler-42,b,Transit,1.21376720,0.011600,,,38.70,0.13,2014-05-14,
Kepler-953,c,Transit,9.10967112,,,,240.00,0.95,2016-05-10,
Kepler-953,b,Transit,88.40655258,,,,240.00,0.95,2016-05-10,
Kepler-607,b,Transit,0.63816320,,,,500.00,0.84,2016-05-10,
Kepler-608,b,Transit,6.41251504,,,,926.00,1.00,2016-05-10,
Kepler-34,b,Transit,288.82200000,1.089600,0.182000,0.22000,1499.00,1.05,2014-05-14,
Kepler-213,c,Transit,4.82296200,0.057000,,,,0.94,2014-05-14,
Kepler-213,b,Transit,2.46236000,0.036000,,,,0.94,2014-05-14,
Kepler-1202,b,Transit,28.68513240,,,,1393.00,1.03,2016-05-10,
Kepler-57,c,Transit,11.60925670,,,6.95000,,0.83,2014-05-14,
Kepler-57,b,Transit,5.72931960,,,18.86000,,0.83,2014-05-14,
Kepler-723,b,Transit,4.08227507,,,,965.00,0.92,2016-05-10,
Kepler-801,b,Transit,11.41928253,,,,419.00,0.67,2016-05-10,
Kepler-1256,b,Transit,12.41277540,,,,862.00,1.17,2016-05-10,
Kepler-111,b,Transit,3.34181500,0.046000,,,,,2014-05-14,
Kepler-111,c,Transit,224.78460800,0.761000,,,,,2014-05-14,
Kepler-1237,b,Transit,84.57332260,,,,1121.00,0.94,2016-05-10,
Kepler-803,b,Transit,50.28638192,,,,615.00,1.05,2016-05-10,
KOI-7892,c,Transit,75.20000000,,,,,1.04,2016-01-05,
KOI-7892,b,Transit,31.80990000,,,,,1.04,2016-01-05,
Kepler-609,b,Transit,6.52121067,,,,1143.00,1.09,2016-05-10,
Kepler-1165,b,Transit,9.47852200,,,,1081.00,1.13,2016-05-10,
Kepler-1533,b,Transit,308.54710000,,,,852.00,1.31,2016-05-10,
Kepler-190,b,Transit,2.01999900,0.030000,,,,0.84,2014-05-14,
Kepler-190,c,Transit,3.76302400,0.045000,,,,0.84,2014-05-14,
Kepler-1485,b,Transit,19.91577250,,,,550.00,1.11,2016-05-10,
Kepler-18,b,Transit,3.50472500,0.044700,0.000000,0.02200,,0.97,2014-05-14,
Kepler-18,d,Transit,14.85888000,0.117200,0.000000,0.05200,,0.97,2014-05-14,
Kepler-18,c,Transit,7.64159000,0.075200,0.000000,0.05400,,0.97,2014-05-14,
Kepler-1643,b,Transit,5.34264507,,,,414.00,0.92,2016-05-10,
Kepler-1475,b,Transit,82.17737400,,,,1714.00,1.18,2016-05-10,
Kepler-1135,b,Transit,76.95785700,,,,728.00,0.96,2016-05-10,
Kepler-1389,b,Transit,99.25309510,,,,521.00,0.81,2016-05-10,
Kepler-281,b,Transit,14.64600800,0.117000,,,,0.98,2014-05-14,
Kepler-281,c,Transit,36.33737300,0.215000,,,,0.98,2014-05-14,
HAT-P-67,b,Transit,4.81010250,0.065050,0.000000,0.34000,320.00,1.64,2017-04-13,2.92
Kepler-360,c,Transit,7.18643400,0.075000,,,,0.95,2014-05-14,
Kepler-360,b,Transit,3.28967200,0.044000,,,,0.95,2014-05-14,
